agent_run_id,metadata.capsule_id,metadata.scaffold,metadata.scores.accuracy
046bfb91-1143-4c84-8afe-eba23cdbcb7e,capsule-3301293,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
b9ee44a4-8acf-447c-a34a-20f03c02a798,capsule-2816027,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
5b3d369c-b2ff-4fcb-ad65-edce658f1930,capsule-2804717,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
201d98da-fa60-45e2-bacb-0d335a11ed3d,capsule-2708693,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
e326f8a1-453f-4002-97c7-b12cc915e4e7,capsule-2345790,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
8efdf647-8625-42f8-bb2a-ccc0b2e88eda,capsule-2242462,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
70fa2ada-6963-451e-a27b-5b7b5b07fd6e,capsule-1724988,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
aeb6ab99-2c10-48c3-80e6-07f049f323e2,capsule-1624349,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
d8837404-4ecb-42fa-ab4c-200aa74c4a11,capsule-1394704,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
d9161a17-b9bc-48e0-b530-6bac6884bba0,capsule-1175539,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
6555c6f0-c388-496c-ae61-3e47fc98b0c1,capsule-0851068,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
43717347-543a-4394-b1fa-a56d130df167,capsule-0504157,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
ea27d68d-0fb8-4a94-a05f-3d302b056059,capsule-0201673,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
a67467d6-4ddd-4fbd-92b0-994bd0a9c7a6,capsule-0152700,"Codex Agent (gpt-5.4, re=medium, mt=3)",1
0b96c1a4-6770-4594-8822-4d7062bb131f,capsule-9832712,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
e0dace6d-9fcf-4f9d-bdb1-e1566399f81f,capsule-9477017,"Codex Agent (gpt-5.4, re=medium, mt=1)",0
e5e353f5-22a3-4783-858a-9c878e7a2082,capsule-9294029,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
344b33d6-30f6-47d8-b374-d9127c60503b,capsule-9240688,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
962ed579-6f7a-40a7-999d-d3fe1aaecf99,capsule-9054015,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
f67bc0fd-2d0a-46c6-be24-ba6adaa1edbb,capsule-8807709,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
02d602f4-2d36-4754-82c9-f2b240e95680,capsule-8412128,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
1ff18ae5-7f84-4460-97c7-1a8a0a14fe88,capsule-7800694,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
f4f1eed5-efdf-4bf2-86b5-0cab3c145d65,capsule-7716865,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
83e85fa4-30a7-4e69-9555-cfa588fa0674,capsule-7655932,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
292fcaa4-6b3e-4aab-a379-b66f920809aa,capsule-7186268,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
e4f80508-cde7-477e-b50d-5d8d7cba41f4,capsule-6295990,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
b9ac8b8d-f0e5-4ac9-948c-42064d8b3c00,capsule-6049678,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
395efa17-3a22-48f2-925f-322c88e00d0b,capsule-5507257,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
7b81c089-2e38-4d68-accc-daffe4b7cdbe,capsule-5136217,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
a2821919-5cbc-4ed0-b72b-5741a86c524c,capsule-4933686,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
c29c5588-4714-4987-9b3e-63abe4954595,capsule-4671827,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
287310d1-cc38-4289-8ee8-3bcbc8614d15,capsule-4299879,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
1f4ded06-195b-428c-a6c0-8e187cda536f,capsule-4252248,"Codex Agent (gpt-5.4, re=medium, mt=1)",0
b3e28453-2912-4d20-8467-66f605fb7df9,capsule-3762736,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
9f4a53e5-5c48-44eb-b37e-51712e4e11bd,capsule-3821950,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
95aa0947-b9b4-4f8a-80e2-f87958a1dcab,capsule-3639589,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
34db62e9-3529-437f-9893-82d727d5619d,capsule-3593259,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
2ca5fb4c-5eb5-4641-af65-6612ff4e8060,capsule-3449234,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
7c20aeae-2623-47da-91dc-78a0cb3ed14d,capsule-3418007,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
a624af64-2f3b-405b-85b6-c904f57244ed,capsule-3301293,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
70d8fe56-661a-42f6-b9b9-232d46a0f563,capsule-2816027,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
e2a6f78d-d486-488c-9f78-3f682e5f3873,capsule-2804717,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
9b028fb0-ddd1-4a76-b46e-f823fed8ae55,capsule-2708693,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
e094a7f5-8d4e-4171-a2d3-54852a8e6935,capsule-2345790,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
2d21c034-db76-40dd-ae5a-3c158e66786d,capsule-2242462,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
2e4e1c3c-f400-4592-a933-f71d55e9f10d,capsule-1724988,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
da8b061a-7f5e-4adf-9f1e-13822244e131,capsule-1394704,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
7bceab92-18fa-4e70-9e4f-e4b12056ac1c,capsule-1624349,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
9b384f19-8c66-4ea5-96e5-9ff024744c3c,capsule-1175539,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
b83d6a02-f138-43e8-8283-261245531126,capsule-0851068,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
4a3aa0b2-22a6-4ce4-b981-cd77f27cdb71,capsule-0504157,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
66e9336c-24e3-487e-8936-d06de33dcf18,capsule-0201673,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
1b8749d2-239a-4a3a-9e3f-6f06b60ebf79,capsule-0152700,"Codex Agent (gpt-5.4, re=medium, mt=1)",1
30a73c32-d093-4064-b5ec-dc8c0f898c47,capsule-9477017,"Codex Agent (gpt-5.4, re=medium)",0
1bdb6819-4394-40dc-b8ac-e9409b1806c4,capsule-9832712,"Codex Agent (gpt-5.4, re=medium)",1
d938db88-88fe-44fa-9637-ec1c6d917fc4,capsule-9294029,"Codex Agent (gpt-5.4, re=medium)",1
dbf22f7d-8a38-4e29-9f46-c41c8961e73e,capsule-9240688,"Codex Agent (gpt-5.4, re=medium)",1
5c35fab2-a682-4cc0-9d1f-4619e08ebedf,capsule-9054015,"Codex Agent (gpt-5.4, re=medium)",1
5d1eb164-9cc2-477b-aadb-ae2337c1324e,capsule-8807709,"Codex Agent (gpt-5.4, re=medium)",1
3cf510e1-264f-402e-916d-f40a298b0823,capsule-8412128,"Codex Agent (gpt-5.4, re=medium)",1
7326a1df-25a4-401d-92af-d0f3340a053c,capsule-7800694,"Codex Agent (gpt-5.4, re=medium)",1
e35379b7-f744-4226-b677-124ddac5abbc,capsule-7655932,"Codex Agent (gpt-5.4, re=medium)",1
73bfafff-06d6-46de-a4e8-8f7738a0dd61,capsule-7716865,"Codex Agent (gpt-5.4, re=medium)",1
f82fb314-1def-45b6-8c2e-0481427c5b41,capsule-7186268,"Codex Agent (gpt-5.4, re=medium)",1
0050c4e6-d41a-4905-bcd4-8764d7e8bcf8,capsule-6295990,"Codex Agent (gpt-5.4, re=medium)",1
608467bb-3c6d-4ccb-81eb-264da527825c,capsule-6049678,"Codex Agent (gpt-5.4, re=medium)",1
cd4318a3-d5c1-4e47-8373-c20245a454c2,capsule-5507257,"Codex Agent (gpt-5.4, re=medium)",1
ccf69853-0b75-4f92-9846-47642fb89e4a,capsule-5136217,"Codex Agent (gpt-5.4, re=medium)",1
df7e534c-c1ed-4c04-93d5-05d7b74bb3c7,capsule-4933686,"Codex Agent (gpt-5.4, re=medium)",1
b633ae0c-4708-445d-902d-b4b23d142ae7,capsule-4299879,"Codex Agent (gpt-5.4, re=medium)",1
5dc0b74e-21fd-4399-bafb-94d25697b6c9,capsule-4671827,"Codex Agent (gpt-5.4, re=medium)",1
1aabc86f-c2fc-47dd-b4a2-e6a4282a4eda,capsule-4252248,"Codex Agent (gpt-5.4, re=medium)",0
c6ebab22-c9e3-4109-809a-cdc43d639670,capsule-3821950,"Codex Agent (gpt-5.4, re=medium)",1
da1d51ae-86e3-4a95-a5b6-58fa81fdaeaf,capsule-3762736,"Codex Agent (gpt-5.4, re=medium)",1
80ffc6b3-93e8-4aa7-bd51-bf3777b7120a,capsule-3639589,"Codex Agent (gpt-5.4, re=medium)",1
96ee3a76-136f-4695-a413-e7f029170969,capsule-3593259,"Codex Agent (gpt-5.4, re=medium)",1
b60e9253-d7c5-4226-b18a-91e569dd1f6b,capsule-3449234,"Codex Agent (gpt-5.4, re=medium)",1
f18961ed-25fb-47b7-8d38-fa2018ec0e84,capsule-3418007,"Codex Agent (gpt-5.4, re=medium)",1
db2e7248-8fd5-46af-8294-378cf0c8f77a,capsule-3301293,"Codex Agent (gpt-5.4, re=medium)",1
656f3c49-d4c9-4805-873d-e8c23a139ea5,capsule-2816027,"Codex Agent (gpt-5.4, re=medium)",1
4fe3a6cb-7468-48ac-8cdd-3c5be2dacd69,capsule-2708693,"Codex Agent (gpt-5.4, re=medium)",1
1a52eef8-8d86-4738-a0d2-5c9a3318ea68,capsule-2804717,"Codex Agent (gpt-5.4, re=medium)",1
a1e06e3e-dd05-4457-b14e-197c49cc3027,capsule-2345790,"Codex Agent (gpt-5.4, re=medium)",1
9fa32350-6c0d-480e-8d08-b172ce9a9ba0,capsule-2242462,"Codex Agent (gpt-5.4, re=medium)",1
b6c07be4-4d96-48d1-8aa2-6ab73cf394d2,capsule-1724988,"Codex Agent (gpt-5.4, re=medium)",1
498059c8-19c9-43f4-8106-36220f9b71d1,capsule-1624349,"Codex Agent (gpt-5.4, re=medium)",1
007f4800-7315-456c-b6aa-33c62da3a23f,capsule-1394704,"Codex Agent (gpt-5.4, re=medium)",1
6c735729-7631-4c2a-8e0c-badc55da89de,capsule-0851068,"Codex Agent (gpt-5.4, re=medium)",1
56b8682c-adba-4f40-9705-10474739d132,capsule-1175539,"Codex Agent (gpt-5.4, re=medium)",1
24d83dd6-c72d-483e-ad41-862fa92b6ea6,capsule-0504157,"Codex Agent (gpt-5.4, re=medium)",1
b243e862-e36a-43a8-ab2d-7e620cbcac95,capsule-0201673,"Codex Agent (gpt-5.4, re=medium)",1
a9587832-81a9-4678-85b5-56eb120a8779,capsule-0152700,"Codex Agent (gpt-5.4, re=medium)",1
f4fd7e0d-8e04-419c-be51-0c64666f63bd,capsule-9832712,"Codex Agent (gpt-5.4, re=low)",1
b70b3660-38fb-4d2d-8c11-d86710055f51,capsule-9294029,"Codex Agent (gpt-5.4, re=low)",1
3307b5ee-e8c8-4cff-8e26-ce0844f77331,capsule-9477017,"Codex Agent (gpt-5.4, re=low)",0
bf2af4c9-113f-42c0-a49a-14bab9da97a3,capsule-9240688,"Codex Agent (gpt-5.4, re=low)",1
733e1aac-6fc3-4951-ac92-8460218e8fe8,capsule-9054015,"Codex Agent (gpt-5.4, re=low)",1
2d0e906d-2e60-40e5-bc14-295b824db383,capsule-8807709,"Codex Agent (gpt-5.4, re=low)",1
7542ed8d-9aa3-44d3-a78d-c8bcd6b3dd53,capsule-8412128,"Codex Agent (gpt-5.4, re=low)",1
cd819ff3-78a5-4f51-827b-f77bd14fe405,capsule-7716865,"Codex Agent (gpt-5.4, re=low)",1
02e26724-a23f-420f-b348-b44dd1c3e0b6,capsule-7800694,"Codex Agent (gpt-5.4, re=low)",1
63a0f2b3-efd5-4ed7-bbb7-ca94f5f17575,capsule-7655932,"Codex Agent (gpt-5.4, re=low)",1
c60e260a-26f6-4931-a229-f3a558dba726,capsule-7186268,"Codex Agent (gpt-5.4, re=low)",1
f70d325b-63d2-4fce-baa1-092022713cde,capsule-6295990,"Codex Agent (gpt-5.4, re=low)",1
15944204-6323-4d09-95a8-e8b71d8edb66,capsule-6049678,"Codex Agent (gpt-5.4, re=low)",1
83242a24-a273-43c2-b3c8-298a6e026213,capsule-5507257,"Codex Agent (gpt-5.4, re=low)",1
3b1f0d05-1357-4203-9cca-da43af867592,capsule-5136217,"Codex Agent (gpt-5.4, re=low)",1
9d17f31e-2e85-48a5-90aa-5307ffd64ae4,capsule-4671827,"Codex Agent (gpt-5.4, re=low)",1
58e97247-3aa0-4ba6-b481-761f2569c24a,capsule-4933686,"Codex Agent (gpt-5.4, re=low)",1
fe452aeb-f965-44d8-8ebb-b97bbb872b83,capsule-4299879,"Codex Agent (gpt-5.4, re=low)",1
6cfca948-30b9-429b-8564-3a9102b132af,capsule-4252248,"Codex Agent (gpt-5.4, re=low)",0
8b8535e9-a750-445f-b145-40637cb46203,capsule-3821950,"Codex Agent (gpt-5.4, re=low)",1
e26d6ae3-f696-4fd7-859c-82704213bd75,capsule-3762736,"Codex Agent (gpt-5.4, re=low)",1
b1402c5b-7007-46ad-8928-a62521b7262f,capsule-3639589,"Codex Agent (gpt-5.4, re=low)",1
4d0b979e-e3e4-4219-a1b6-3c503d1cf197,capsule-3593259,"Codex Agent (gpt-5.4, re=low)",1
37883b66-62fd-46b4-a167-11f410b1a6f5,capsule-3449234,"Codex Agent (gpt-5.4, re=low)",1
87522b5a-498c-4638-be90-eb4e54be8eee,capsule-3418007,"Codex Agent (gpt-5.4, re=low)",1
8de9ae5b-faa8-4531-bbea-a6472a974b54,capsule-3301293,"Codex Agent (gpt-5.4, re=low)",1
afc92af5-1e66-4ca3-adcf-e6ce72e8ba51,capsule-2816027,"Codex Agent (gpt-5.4, re=low)",1
9273806c-b86f-48af-8a1c-84d513a159af,capsule-2804717,"Codex Agent (gpt-5.4, re=low)",1
fafb4637-16f2-4091-a00f-df8b44fb86c3,capsule-2345790,"Codex Agent (gpt-5.4, re=low)",1
668eb2ff-7b68-43ec-9027-dd0dafdaa37e,capsule-2708693,"Codex Agent (gpt-5.4, re=low)",1
9a5537e8-040b-4b17-ae11-ed4ffb0dc068,capsule-2242462,"Codex Agent (gpt-5.4, re=low)",1
835b227a-bfa1-4a34-92f9-4fbec810bf79,capsule-1724988,"Codex Agent (gpt-5.4, re=low)",1
51a925fc-9c56-4810-ad36-3edd6e26cfec,capsule-1624349,"Codex Agent (gpt-5.4, re=low)",1
ab16a7c4-b681-4666-bcf7-4036f3d5bfc8,capsule-1394704,"Codex Agent (gpt-5.4, re=low)",0
33de85b8-5091-4c5e-9785-4556214984c9,capsule-1175539,"Codex Agent (gpt-5.4, re=low)",1
770c1ec3-4335-4435-bac6-5721fd6bf73b,capsule-0851068,"Codex Agent (gpt-5.4, re=low)",1
28592eab-6082-4e22-a450-72cd1560b0dc,capsule-0504157,"Codex Agent (gpt-5.4, re=low)",1
d2d8f144-bcea-4984-b8a0-09ec70251848,capsule-0201673,"Codex Agent (gpt-5.4, re=low)",1
a21e57a1-eae6-4ee8-bf8f-b870dd83ccb9,capsule-0152700,"Codex Agent (gpt-5.4, re=low)",1
11824a55-a202-48e8-9560-bfff6ade9f09,capsule-9832712,"Codex Agent (gpt-5.3-codex, re=medium)",1
663ca491-a682-411f-8a28-35395a748ef6,capsule-9477017,"Codex Agent (gpt-5.3-codex, re=medium)",0
dcb3a67a-7a1c-4d4b-9171-da17e7be046b,capsule-9294029,"Codex Agent (gpt-5.3-codex, re=medium)",1
a0cc2616-9051-4671-a4ff-5bb8da8f0ed2,capsule-9240688,"Codex Agent (gpt-5.3-codex, re=medium)",1
fb502b12-59ef-40bb-8ec4-d4a070aa21cc,capsule-9054015,"Codex Agent (gpt-5.3-codex, re=medium)",1
06ac2a60-4837-4ff4-a485-861df3a80fed,capsule-8807709,"Codex Agent (gpt-5.3-codex, re=medium)",1
fd94b5a0-83f6-44cf-aeb7-e660cb07eca7,capsule-8412128,"Codex Agent (gpt-5.3-codex, re=medium)",1
15dba506-cdb8-45d9-bad5-5047dd68c8e0,capsule-7800694,"Codex Agent (gpt-5.3-codex, re=medium)",1
f61488a8-a062-4914-b3f0-73c52f08188e,capsule-7716865,"Codex Agent (gpt-5.3-codex, re=medium)",1
b04d305b-c88f-4c5b-9c2b-3435ef6e6e3c,capsule-7655932,"Codex Agent (gpt-5.3-codex, re=medium)",1
d54b2837-22b0-46e4-9d40-e948dc17e17d,capsule-7186268,"Codex Agent (gpt-5.3-codex, re=medium)",1
6bc8557b-f933-4738-8922-74791b9ebf37,capsule-6295990,"Codex Agent (gpt-5.3-codex, re=medium)",1
96bf330f-f61f-46af-a7ce-491c412b2f72,capsule-6049678,"Codex Agent (gpt-5.3-codex, re=medium)",1
283ab415-6096-4588-8e49-ea23c2d1c3d3,capsule-5507257,"Codex Agent (gpt-5.3-codex, re=medium)",1
a9e82484-40a9-41d6-b23a-0c7c5bf12686,capsule-5136217,"Codex Agent (gpt-5.3-codex, re=medium)",1
a6f1bfea-6770-4afc-9585-7ca69881bd2f,capsule-4933686,"Codex Agent (gpt-5.3-codex, re=medium)",1
490344fd-37ca-4e12-967b-992d3da6bcbd,capsule-4671827,"Codex Agent (gpt-5.3-codex, re=medium)",1
9467d20e-e666-425b-976b-4fd27212211c,capsule-4299879,"Codex Agent (gpt-5.3-codex, re=medium)",1
3258dcec-40e6-4577-b560-4aa211f44b02,capsule-4252248,"Codex Agent (gpt-5.3-codex, re=medium)",1
1f964abe-b6cf-413b-abdf-095af06dd488,capsule-3821950,"Codex Agent (gpt-5.3-codex, re=medium)",1
5894340f-62f7-45dc-82bb-bb8bd1323c01,capsule-3762736,"Codex Agent (gpt-5.3-codex, re=medium)",1
fd47f2f1-e2d5-452b-b005-c0f327ec3cfb,capsule-3639589,"Codex Agent (gpt-5.3-codex, re=medium)",1
d1ef8136-2864-4d73-a29b-74e6a68665ad,capsule-3593259,"Codex Agent (gpt-5.3-codex, re=medium)",1
eb5215fa-87d9-4296-982b-4e0b7f6c0e58,capsule-3449234,"Codex Agent (gpt-5.3-codex, re=medium)",1
029f2c5e-ebe8-462e-b856-af3862bc02e8,capsule-3418007,"Codex Agent (gpt-5.3-codex, re=medium)",1
e7825ef7-07b8-4793-8dfc-607429187664,capsule-3301293,"Codex Agent (gpt-5.3-codex, re=medium)",1
d8d731a8-8e24-491f-85c0-94e8275f9bff,capsule-2816027,"Codex Agent (gpt-5.3-codex, re=medium)",1
7bfd4329-5df7-4ea8-a538-7bcf64bb884a,capsule-2804717,"Codex Agent (gpt-5.3-codex, re=medium)",1
f3608547-dd04-4836-9077-0fb50811f0c2,capsule-2708693,"Codex Agent (gpt-5.3-codex, re=medium)",1
7dafcf1b-ef88-4f2a-b3a1-23d9d21a222d,capsule-2345790,"Codex Agent (gpt-5.3-codex, re=medium)",1
3ac891f1-8888-4785-ae0f-a2e3444987ad,capsule-2242462,"Codex Agent (gpt-5.3-codex, re=medium)",1
f48886fc-84ca-49f7-b82a-0fab68e46b7d,capsule-1724988,"Codex Agent (gpt-5.3-codex, re=medium)",1
92915570-d46d-4650-b5e2-6efb8d87d566,capsule-1624349,"Codex Agent (gpt-5.3-codex, re=medium)",1
3dfefe8a-2c04-4770-9b68-f31f47bbe098,capsule-1394704,"Codex Agent (gpt-5.3-codex, re=medium)",1
4aeadc11-1964-4e90-9548-f88de003a667,capsule-1175539,"Codex Agent (gpt-5.3-codex, re=medium)",1
7efcfa05-ff19-4f71-8c87-cf6673cde752,capsule-0851068,"Codex Agent (gpt-5.3-codex, re=medium)",1
0d94a68b-8af0-478b-b61e-7cdf723c5eb3,capsule-0504157,"Codex Agent (gpt-5.3-codex, re=medium)",1
c9e8b10c-e011-4e34-8407-ea413cd9a126,capsule-0201673,"Codex Agent (gpt-5.3-codex, re=medium)",1
d1c8c148-6907-4322-88f3-3b36bfe2bc97,capsule-0152700,"Codex Agent (gpt-5.3-codex, re=medium)",1
ca0b8e75-df2d-47f9-9259-696896bbfa64,capsule-9832712,"Codex Agent (gpt-5.2, re=medium)",1
2d74dabc-ea44-4f51-9f05-ddc80f6176d3,capsule-9477017,"Codex Agent (gpt-5.2, re=medium)",0
13be0f55-31c7-4f99-97f0-8f91fa4bd5cc,capsule-9294029,"Codex Agent (gpt-5.2, re=medium)",1
ea783463-32ef-46a6-9c80-6b1196057e78,capsule-9240688,"Codex Agent (gpt-5.2, re=medium)",1
f5c0ea8d-cca4-4199-8e4f-dca8e43cdae6,capsule-9054015,"Codex Agent (gpt-5.2, re=medium)",1
9c4d1ae5-64cf-4043-96ea-27bc54c09bca,capsule-8807709,"Codex Agent (gpt-5.2, re=medium)",0
7bf404f4-aa1c-4cb2-bbcc-120866db085d,capsule-8412128,"Codex Agent (gpt-5.2, re=medium)",1
d22d346e-b799-4a94-8489-141932cfa478,capsule-7800694,"Codex Agent (gpt-5.2, re=medium)",1
349d3167-390e-451e-856b-f56a4eecbbe8,capsule-7716865,"Codex Agent (gpt-5.2, re=medium)",1
333e478e-333b-4595-a6cf-dc99631224bd,capsule-7655932,"Codex Agent (gpt-5.2, re=medium)",1
ac1548ba-954c-4442-99ff-8782f3abf766,capsule-7186268,"Codex Agent (gpt-5.2, re=medium)",1
86cf07c9-a4d5-44f2-9f91-6696c661287f,capsule-6295990,"Codex Agent (gpt-5.2, re=medium)",1
1446639b-95fa-4aa1-800f-38eefa951706,capsule-6049678,"Codex Agent (gpt-5.2, re=medium)",1
3004e2dc-7aa6-4f2e-bc3f-1ed3fa1dd2ca,capsule-5507257,"Codex Agent (gpt-5.2, re=medium)",1
edcfefcb-1b42-420f-b461-e5df24317536,capsule-5136217,"Codex Agent (gpt-5.2, re=medium)",1
551fe10b-8cf8-4cf4-bdf9-b4fb4c378b5b,capsule-4933686,"Codex Agent (gpt-5.2, re=medium)",1
8e281119-54cf-4764-b87f-08fda4f2eea9,capsule-4671827,"Codex Agent (gpt-5.2, re=medium)",1
ed47aa6a-15aa-4a24-bfc0-40dc393c2e0a,capsule-4299879,"Codex Agent (gpt-5.2, re=medium)",1
64f6cb7d-c258-4c92-a409-faf624acc42d,capsule-4252248,"Codex Agent (gpt-5.2, re=medium)",1
65da5d9a-adaa-4d14-9c15-ca31418028b0,capsule-3821950,"Codex Agent (gpt-5.2, re=medium)",1
d29ce5f7-51ec-48c9-9671-24d48e621a81,capsule-3762736,"Codex Agent (gpt-5.2, re=medium)",1
86c0172a-a203-4857-a44e-0d64359cc20c,capsule-3639589,"Codex Agent (gpt-5.2, re=medium)",1
6b18d212-c4aa-4e0d-af63-bf83b2c77733,capsule-3593259,"Codex Agent (gpt-5.2, re=medium)",1
698e6eb7-1165-4c64-ac3f-18e1d321e445,capsule-3449234,"Codex Agent (gpt-5.2, re=medium)",1
2f0cc213-8890-4221-8dd2-e0669237514a,capsule-3418007,"Codex Agent (gpt-5.2, re=medium)",1
81afc230-f27e-4cb3-9afb-ff0a9f1d44a6,capsule-3301293,"Codex Agent (gpt-5.2, re=medium)",1
f25cffbd-920b-4123-bba9-7f4163933f53,capsule-2816027,"Codex Agent (gpt-5.2, re=medium)",1
96b5a617-1067-4d2c-be3d-4e54eb861912,capsule-2804717,"Codex Agent (gpt-5.2, re=medium)",1
26d189c8-462b-4a81-9920-cec02e48024f,capsule-2708693,"Codex Agent (gpt-5.2, re=medium)",1
1f377cfa-51e9-459c-8fc4-90c1edef45d8,capsule-2345790,"Codex Agent (gpt-5.2, re=medium)",1
3247c4d9-4120-4609-8072-7dd65525ee85,capsule-2242462,"Codex Agent (gpt-5.2, re=medium)",1
d26b0049-4aa0-475d-92b7-ca35347dd164,capsule-1724988,"Codex Agent (gpt-5.2, re=medium)",1
e3ed903c-66d6-4bb4-ac24-ca95a7e19ca3,capsule-1624349,"Codex Agent (gpt-5.2, re=medium)",1
fe914c3c-3fc2-480e-8397-e47480ccf131,capsule-1394704,"Codex Agent (gpt-5.2, re=medium)",1
d76103a0-f850-4463-b237-b82d8973fc50,capsule-1175539,"Codex Agent (gpt-5.2, re=medium)",1
41e88ef2-ef0e-49bf-ba13-824fbdfffc7c,capsule-0851068,"Codex Agent (gpt-5.2, re=medium)",1
3288256b-e636-43f5-8a6f-a5c6d4e71d7b,capsule-0504157,"Codex Agent (gpt-5.2, re=medium)",1
abda245a-bc41-4343-80c1-bb71d0f14608,capsule-0201673,"Codex Agent (gpt-5.2, re=medium)",1
3446d389-63da-4f42-90eb-80b4545ce5a2,capsule-0152700,"Codex Agent (gpt-5.2, re=medium)",1
c2b5198d-f8f3-42f6-9b50-b1045bb061a6,capsule-9832712,"Codex Agent (gpt-5.1, re=medium)",0
62e94922-e02b-4099-b384-d7065de7d700,capsule-9477017,"Codex Agent (gpt-5.1, re=medium)",1
1a20e513-08f8-4404-92f4-5b2d101a52bb,capsule-9294029,"Codex Agent (gpt-5.1, re=medium)",1
97d23646-8142-4b04-acf6-bc9a82112a43,capsule-9240688,"Codex Agent (gpt-5.1, re=medium)",1
32326fb2-6098-4245-a243-eb058639bd02,capsule-9054015,"Codex Agent (gpt-5.1, re=medium)",1
8ddc2933-74ec-4f8c-9f5f-9d0dd885e3b6,capsule-8807709,"Codex Agent (gpt-5.1, re=medium)",1
0600c9b0-c1e8-4cab-99a1-17516855804f,capsule-8412128,"Codex Agent (gpt-5.1, re=medium)",1
5319b355-4cd6-4c3d-8100-90ccceaf1d46,capsule-7800694,"Codex Agent (gpt-5.1, re=medium)",1
b2ea44bc-10ec-4fb6-baa9-e7504a2f5b8a,capsule-7716865,"Codex Agent (gpt-5.1, re=medium)",1
2f52ca14-7c24-4733-92c7-d3d355286705,capsule-7655932,"Codex Agent (gpt-5.1, re=medium)",1
7516548b-90ff-472f-b132-b4ca10eac23c,capsule-7186268,"Codex Agent (gpt-5.1, re=medium)",1
23c23031-ec69-4340-b0d5-f6ae688d251f,capsule-6295990,"Codex Agent (gpt-5.1, re=medium)",1
09066be2-812a-4345-ad83-94c3b113e6ba,capsule-6049678,"Codex Agent (gpt-5.1, re=medium)",1
417fcd3a-a037-4a5a-918e-009fea44db5d,capsule-5507257,"Codex Agent (gpt-5.1, re=medium)",1
93139e50-944d-49b8-9657-e9d78bc23ec4,capsule-5136217,"Codex Agent (gpt-5.1, re=medium)",1
1d6c4eaa-5974-4e4f-b43f-ec73cd43c9dc,capsule-4933686,"Codex Agent (gpt-5.1, re=medium)",1
907c904b-a1ef-49ca-9484-880f9aa974a1,capsule-4671827,"Codex Agent (gpt-5.1, re=medium)",1
76049ecb-b934-4c8f-99dd-23ac32a65a0d,capsule-4299879,"Codex Agent (gpt-5.1, re=medium)",1
92642a69-f040-4438-829f-b345a333860d,capsule-4252248,"Codex Agent (gpt-5.1, re=medium)",0
72a20ac3-05a6-4267-b394-a5302aae8678,capsule-3821950,"Codex Agent (gpt-5.1, re=medium)",1
24d2b209-d683-48d9-a92c-dd6772a7a554,capsule-3762736,"Codex Agent (gpt-5.1, re=medium)",1
